autoformer,etth1,160,0.7638733386993408,0.6393855214118958
autoformer,etth1,192,0.7653887271881104,0.6448389291763306
autoformer,etth1,20,0.4896657168865204,0.51132732629776
autoformer,etth1,24,0.5407744646072388,0.544122576713562
autoformer,etth1,320,0.8768778443336487,0.6945592164993286
autoformer,etth1,360,0.8825522065162659,0.6865121722221375
autoformer,etth1,40,0.4915781617164612,0.5217472910881042
autoformer,etth1,48,0.5359912514686584,0.5389276146888733
autoformer,etth1,480,0.9263980984687805,0.7109442949295044
autoformer,etth1,720,1.077560544013977,0.7672833800315857
autoformer,etth1,80,0.5724411606788635,0.5560557246208191
autoformer,etth1,96,0.5800199508666992,0.5461193323135376
autoformer,etth2,160,0.2915913164615631,0.3937130272388458
autoformer,etth2,192,0.3677522540092468,0.43834298849105835
autoformer,etth2,20,0.19448122382164001,0.3223806321620941
autoformer,etth2,24,0.2074889987707138,0.3376765549182892
autoformer,etth2,320,0.3398819863796234,0.42594099044799805
autoformer,etth2,360,0.3626008629798889,0.4429657459259033
autoformer,etth2,40,0.231774240732193,0.3573681116104126
autoformer,etth2,48,0.260280966758728,0.3819149434566498
autoformer,etth2,480,0.4256957173347473,0.49359214305877686
autoformer,etth2,720,0.4235798120498657,0.47771957516670227
autoformer,etth2,80,0.2863621711730957,0.39288339018821716
autoformer,etth2,96,0.34581711888313293,0.45151400566101074
autoformer,ettm1,160,0.7543817162513733,0.619702935218811
autoformer,ettm1,192,0.714630663394928,0.6171627640724182
autoformer,ettm1,20,0.5636796355247498,0.562611997127533
autoformer,ettm1,24,0.5993978977203369,0.5799006819725037
autoformer,ettm1,320,0.8059796094894409,0.652533233165741
autoformer,ettm1,360,0.8128127455711365,0.6601555943489075
autoformer,ettm1,40,0.6189887523651123,0.5754187107086182
autoformer,ettm1,48,0.6172678470611572,0.5631994605064392
autoformer,ettm1,480,0.8065564632415771,0.6572229266166687
autoformer,ettm1,720,0.8598290681838989,0.6850407123565674
autoformer,ettm1,80,0.6848108768463135,0.6105508804321289
autoformer,ettm1,96,0.6396744251251221,0.5904912948608398
autoformer,ettm2,160,0.1691092997789383,0.2987006902694702
autoformer,ettm2,192,0.1816631704568863,0.31672877073287964
autoformer,ettm2,20,0.1285463124513626,0.26193833351135254
autoformer,ettm2,24,0.13212695717811584,0.25748327374458313
autoformer,ettm2,320,0.19234304130077362,0.30992087721824646
autoformer,ettm2,360,0.20530056953430176,0.3212559223175049
autoformer,ettm2,40,0.1457701474428177,0.2831861674785614
autoformer,ettm2,48,0.1403127759695053,0.2777877151966095
autoformer,ettm2,480,0.22564885020256042,0.3318730890750885
autoformer,ettm2,720,0.25484025478363037,0.35350385308265686
autoformer,ettm2,80,0.1435442566871643,0.2685699462890625
autoformer,ettm2,96,0.15578536689281464,0.28602778911590576
autoformer,exchange,160,0.1493312567472458,0.28560584783554077
autoformer,exchange,192,0.18652862310409546,0.31215739250183105
autoformer,exchange,20,0.07914325594902039,0.22079412639141083
autoformer,exchange,24,0.07014209777116776,0.2041277289390564
autoformer,exchange,320,0.31937581300735474,0.42828771471977234
autoformer,exchange,360,0.30725598335266113,0.42456722259521484
